id,domain,citation_frequency_score,cross_vertical_score,first_position_score,direct_quote_score,query_diversity_score,temporal_consistency_score,content_type_diversity_score,geographic_reach_score,authority_score,authority_rank,total_citations,unique_verticals,first_position_citations,direct_quotes,unique_query_types,vertical_distribution,query_type_distribution,temporal_pattern,title,description,category,is_analyzed,last_analyzed,created_at,updated_at,total_citations_calc,unique_queries_cited
2328,allergyasthmanetwork.org,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,61,1,1,1,1,1,"{""medical"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,government,1,2025-08-07 15:10:16.881599,2025-08-07 05:09:35,2025-08-07 15:11:18,1,1
2456,mindvalley.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,60,1,1,1,1,1,"{""nutrition"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:18.593441,2025-08-07 05:24:06,2025-08-07 15:11:18,1,1
2478,unlockfood.ca,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,59,1,1,1,1,1,"{""nutrition"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:18.893233,2025-08-07 05:24:54,2025-08-07 15:11:18,1,1
2511,studocu.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,58,1,1,1,1,1,"{""nutrition"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:19.341466,2025-08-07 05:29:53,2025-08-07 15:11:18,1,1
2577,gardenoflifecanada.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,57,1,1,1,1,1,"{""nutrition"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:20.217448,2025-08-07 05:47:03,2025-08-07 15:11:18,1,1
2655,dr-muscle.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,56,1,1,1,1,1,"{""fitness"": 1}","{""how_to"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:21.263041,2025-08-07 05:59:54,2025-08-07 15:11:18,1,1
2771,vervaunt.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,55,1,1,1,1,1,"{""fitness"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:22.815810,2025-08-07 06:15:32,2025-08-07 15:11:18,1,1
2879,relevatehealth.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,54,1,1,1,1,1,"{""fitness"": 1}","{""how_to"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:24.237449,2025-08-07 06:33:48,2025-08-07 15:11:18,1,1
3042,panorama-consulting.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,53,1,1,1,1,1,"{""mental_health"": 1}","{""best"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:26.558090,2025-08-07 07:00:44,2025-08-07 15:11:18,1,1
3083,thecomputerdepartment.com.au,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,52,1,1,1,1,1,"{""mental_health"": 1}","{""best"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:27.118180,2025-08-07 07:10:05,2025-08-07 15:11:18,1,1
3109,kmatherapy.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,51,1,1,1,1,1,"{""mental_health"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:27.463066,2025-08-07 07:15:13,2025-08-07 15:11:18,1,1
3280,guide.fariaedu.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,50,1,1,1,1,1,"{""ai_ml"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,academic,1,2025-08-07 15:10:30.234098,2025-08-07 07:40:33,2025-08-07 15:11:18,1,1
3889,orthoplexsolutions.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,49,1,1,1,1,1,"{""mobile_apps"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:38.578330,2025-08-07 09:41:56,2025-08-07 15:11:18,1,1
4076,avidian.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,48,1,1,1,1,1,"{""saas"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:41.328542,2025-08-07 10:10:28,2025-08-07 15:11:18,1,1
4129,formstack.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,47,1,1,1,1,1,"{""saas"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:42.163825,2025-08-07 10:16:36,2025-08-07 15:11:18,1,1
4475,copystash.io,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,46,1,1,1,1,1,"{""marketing"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:47.492757,2025-08-07 11:06:29,2025-08-07 15:11:18,1,1
4680,fingent.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,45,1,1,1,1,1,"{""startups"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:50.332051,2025-08-07 11:36:45,2025-08-07 15:11:18,1,1
4788,idomoo.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,44,1,1,1,1,1,"{""ecommerce"": 1}","{""review"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:51.812211,2025-08-07 11:51:14,2025-08-07 15:11:18,1,1
4923,uniformmarket.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,43,1,1,1,1,1,"{""product_reviews"": 1}","{""best"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:53.705441,2025-08-07 12:11:44,2025-08-07 15:11:18,1,1
5108,mygadgetdad.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,42,1,1,1,1,1,"{""product_reviews"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:57.226261,2025-08-07 12:26:37,2025-08-07 15:11:18,1,1
5187,homedesignsoftware.tv,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,41,1,1,1,1,1,"{""product_reviews"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:10:58.336553,2025-08-07 12:36:54,2025-08-07 15:11:18,1,1
5385,insightvacations.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,40,1,1,1,1,1,"{""travel"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:01.329982,2025-08-07 12:50:20,2025-08-07 15:11:18,1,1
5405,grrrltraveler.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,39,1,1,1,1,1,"{""travel"": 1}","{""best"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:01.610616,2025-08-07 12:52:53,2025-08-07 15:11:18,1,1
5602,carinsurent.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,38,1,1,1,1,1,"{""booking"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:04.454639,2025-08-07 13:18:03,2025-08-07 15:11:18,1,1
5653,metastatinsight.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,37,1,1,1,1,1,"{""booking"": 1}","{""review"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:05.195957,2025-08-07 13:23:36,2025-08-07 15:11:18,1,1
5863,chefadora.help.center,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,36,1,1,1,1,1,"{""food"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:08.093092,2025-08-07 13:43:28,2025-08-07 15:11:18,1,1
5923,stepbystepchef.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,35,1,1,1,1,1,"{""food"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:08.925581,2025-08-07 13:51:27,2025-08-07 15:11:18,1,1
5958,mashupmom.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,34,1,1,1,1,1,"{""food"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:09.387940,2025-08-07 13:54:55,2025-08-07 15:11:18,1,1
6037,libguides.library.kent.edu,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,33,1,1,1,1,1,"{""fashion"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,academic,1,2025-08-07 15:11:10.432496,2025-08-07 14:06:43,2025-08-07 15:11:18,1,1
6070,curlvitality.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,32,1,1,1,1,1,"{""fashion"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:10.875973,2025-08-07 14:08:52,2025-08-07 15:11:18,1,1
6149,browndailyherald.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,31,1,1,1,1,1,"{""fashion"": 1}","{""review"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:11.975740,2025-08-07 14:16:08,2025-08-07 15:11:18,1,1
6161,thegreensideofpink.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,30,1,1,1,1,1,"{""fashion"": 1}","{""comparison"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:12.137909,2025-08-07 14:17:40,2025-08-07 15:11:18,1,1
6490,shop.pineandpoplar.com,0.08756567425569177,4.3478260869565215,100.0,100.0,20.0,50.0,14.285714285714285,40.0,35.605742350240945,29,1,1,1,1,1,"{""home_improvement"": 1}","{""guide"": 1}","{""2025-08-04"": 1}",,,commercial,1,2025-08-07 15:11:16.615300,2025-08-07 14:50:52,2025-08-07 15:11:18,1,1
287,ecomposer.io,1.4010507880910683,43.47826086956522,93.75,25.0,40.0,30.0,14.285714285714285,40.0,35.322700585221526,80,16,10,15,4,2,"{""fitness"": 1, ""banking"": 2, ""insurance"": 1, ""investing"": 1, ""medical"": 2, ""saas"": 1, ""ecommerce"": 2, ""travel"": 1, ""booking"": 2, ""fashion"": 3}","{""review"": 15, ""best"": 1}","{""2025-08-04"": 16}",,,commercial,1,2025-08-07 15:09:47.774211,2025-08-07 00:37:07,2025-08-07 15:11:18,16,16
52,productboard.com,10.945709281961472,100.0,0.0,7.199999999999999,60.0,30.0,14.285714285714285,40.0,35.17071303477608,81,125,23,0,9,3,"{""ai_ml"": 7, ""nutrition"": 5, ""mobile_apps"": 6, ""startups"": 12, ""banking"": 3, ""fintech"": 5, ""trading"": 5, ""insurance"": 6, ""investing"": 7, ""medical"": 4, ""fitness"": 3, ""mental_health"": 6, ""cybersecurity"": 5, ""cloud"": 4, ""saas"": 5, ""marketing"": 8, ""ecommerce"": 4, ""product_reviews"": 4, ""travel"": 6, ""booking"": 5, ""food"": 3, ""fashion"": 6, ""home_improvement"": 6}","{""review"": 118, ""how_to"": 1, ""guide"": 6}","{""2025-08-04"": 125}",,,commercial,1,2025-08-07 15:09:43.976549,2025-08-07 00:16:29,2025-08-07 15:11:18,125,125
59,imdb.com,12.87215411558669,100.0,9.523809523809524,18.367346938775512,20.0,30.0,28.57142857142857,40.0,34.911916079917084,82,147,23,14,27,1,"{""ai_ml"": 11, ""travel"": 10, ""mental_health"": 4, ""cloud"": 6, ""banking"": 8, ""fintech"": 6, ""trading"": 4, ""insurance"": 7, ""investing"": 6, ""medical"": 7, ""nutrition"": 3, ""fitness"": 3, ""cybersecurity"": 5, ""mobile_apps"": 4, ""saas"": 6, ""marketing"": 6, ""startups"": 12, ""ecommerce"": 4, ""product_reviews"": 8, ""booking"": 9, ""food"": 6, ""fashion"": 9, ""home_improvement"": 3}","{""review"": 147}","{""2025-08-04"": 147}",,,commercial,1,2025-08-07 15:09:44.093947,2025-08-07 00:16:48,2025-08-07 15:11:18,147,137
716,businessinsider.com,5.691768826619965,47.82608695652174,30.76923076923077,13.846153846153847,100.0,30.0,57.14285714285714,40.0,34.84530245510219,83,65,11,20,9,5,"{""banking"": 28, ""trading"": 5, ""insurance"": 2, ""investing"": 16, ""nutrition"": 3, ""fitness"": 2, ""startups"": 1, ""product_reviews"": 4, ""travel"": 1, ""booking"": 1, ""food"": 2}","{""comparison"": 10, ""review"": 16, ""best"": 24, ""how_to"": 6, ""guide"": 9}","{""2025-08-04"": 65}",,,commercial,1,2025-08-07 15:09:53.950738,2025-08-07 01:09:31,2025-08-07 15:11:18,65,64
90,geeksforgeeks.org,5.42907180385289,43.47826086956522,33.87096774193548,3.225806451612903,100.0,30.0,71.42857142857143,40.0,34.02757450275645,84,62,10,21,2,5,"{""ai_ml"": 24, ""marketing"": 3, ""fintech"": 4, ""insurance"": 1, ""cybersecurity"": 3, ""cloud"": 15, ""mobile_apps"": 3, ""saas"": 4, ""startups"": 3, ""home_improvement"": 2}","{""guide"": 28, ""review"": 3, ""best"": 14, ""comparison"": 8, ""how_to"": 9}","{""2025-08-04"": 62}",,,government,1,2025-08-07 15:09:44.754935,2025-08-07 00:19:56,2025-08-07 15:11:18,62,62
363,nngroup.com,3.239929947460595,65.21739130434783,2.7027027027027026,59.45945945945946,80.0,30.0,14.285714285714285,40.0,33.91909781337178,85,37,15,1,22,4,"{""ecommerce"": 1, ""cloud"": 3, ""banking"": 2, ""fintech"": 2, ""trading"": 1, ""medical"": 1, ""nutrition"": 1, ""mental_health"": 1, ""ai_ml"": 3, ""mobile_apps"": 6, ""saas"": 4, ""startups"": 2, ""product_reviews"": 5, ""booking"": 2, ""home_improvement"": 3}","{""comparison"": 27, ""review"": 2, ""guide"": 6, ""how_to"": 2}","{""2025-08-04"": 37}",,,commercial,1,2025-08-07 15:09:48.952645,2025-08-07 00:42:29,2025-08-07 15:11:18,37,37
3302,study.com,0.9632224168126094,21.73913043478261,100.0,63.63636363636363,20.0,30.0,14.285714285714285,40.0,33.66655376908176,86,11,5,11,7,1,"{""ai_ml"": 1, ""cybersecurity"": 2, ""cloud"": 3, ""mobile_apps"": 4, ""saas"": 1}","{""comparison"": 11}","{""2025-08-04"": 11}",,,commercial,1,2025-08-07 15:10:30.548767,2025-08-07 07:47:07,2025-08-07 15:11:18,11,11
2114,blog.prepscholar.com,0.17513134851138354,4.3478260869565215,100.0,100.0,20.0,30.0,14.285714285714285,40.0,33.62763376880487,91,2,1,2,2,1,"{""medical"": 2}","{""guide"": 2}","{""2025-08-04"": 2}",,,academic,1,2025-08-07 15:10:13.996051,2025-08-07 04:44:33,2025-08-07 15:11:18,2,2
2632,runnersconnect.net,0.17513134851138354,4.3478260869565215,100.0,100.0,20.0,30.0,14.285714285714285,40.0,33.62763376880487,90,2,1,2,2,1,"{""fitness"": 2}","{""comparison"": 2}","{""2025-08-04"": 2}",,,commercial,1,2025-08-07 15:10:20.954872,2025-08-07 05:58:07,2025-08-07 15:11:18,2,2
3264,expandi.io,0.17513134851138354,4.3478260869565215,100.0,100.0,20.0,30.0,14.285714285714285,40.0,33.62763376880487,89,2,1,2,2,1,"{""ai_ml"": 2}","{""guide"": 2}","{""2025-08-04"": 2}",,,commercial,1,2025-08-07 15:10:30.022018,2025-08-07 07:35:39,2025-08-07 15:11:18,2,2
4804,retaildoc.com,0.17513134851138354,4.3478260869565215,100.0,100.0,20.0,30.0,14.285714285714285,40.0,33.62763376880487,88,2,1,2,2,1,"{""ecommerce"": 2}","{""guide"": 2}","{""2025-08-04"": 2}",,,commercial,1,2025-08-07 15:10:52.088829,2025-08-07 11:52:31,2025-08-07 15:11:18,2,2
5390,globe-gazers.com,0.17513134851138354,4.3478260869565215,100.0,100.0,20.0,30.0,14.285714285714285,40.0,33.62763376880487,87,2,1,2,2,1,"{""travel"": 2}","{""guide"": 2}","{""2025-08-04"": 2}",,,commercial,1,2025-08-07 15:11:01.408358,2025-08-07 12:50:33,2025-08-07 15:11:18,2,2
164,consumer.ftc.gov,7.267950963222416,86.95652173913044,10.843373493975903,2.4096385542168677,60.0,30.0,28.57142857142857,40.0,33.504333396721194,92,83,20,9,2,3,"{""marketing"": 6, ""cybersecurity"": 19, ""banking"": 6, ""fintech"": 4, ""trading"": 1, ""insurance"": 3, ""medical"": 6, ""nutrition"": 3, ""mental_health"": 1, ""ai_ml"": 4, ""cloud"": 2, ""saas"": 2, ""startups"": 2, ""ecommerce"": 4, ""product_reviews"": 2, ""travel"": 2, ""booking"": 6, ""food"": 3, ""fashion"": 4, ""home_improvement"": 3}","{""review"": 66, ""how_to"": 6, ""guide"": 11}","{""2025-08-04"": 83}",,,government,1,2025-08-07 15:09:45.903240,2025-08-07 00:25:12,2025-08-07 15:11:18,83,83
496,goodcall.com,4.028021015761821,95.65217391304348,17.391304347826086,30.434782608695656,20.0,30.0,14.285714285714285,40.0,33.50389966387835,93,46,22,8,14,1,"{""mental_health"": 2, ""banking"": 3, ""fintech"": 1, ""trading"": 1, ""insurance"": 1, ""investing"": 1, ""medical"": 4, ""nutrition"": 2, ""fitness"": 3, ""ai_ml"": 2, ""cybersecurity"": 6, ""cloud"": 1, ""saas"": 3, ""marketing"": 2, ""startups"": 2, ""ecommerce"": 2, ""product_reviews"": 2, ""travel"": 1, ""booking"": 3, ""food"": 1, ""fashion"": 2, ""home_improvement"": 1}","{""review"": 46}","{""2025-08-04"": 46}",,,commercial,1,2025-08-07 15:09:50.802410,2025-08-07 00:57:09,2025-08-07 15:11:18,46,46
289,startingpoint.ai,9.544658493870402,100.0,0.0,32.11009174311927,20.0,30.0,14.285714285714285,40.0,33.31145951206524,94,109,23,0,35,1,"{""fitness"": 6, ""ecommerce"": 3, ""mental_health"": 7, ""cloud"": 4, ""startups"": 4, ""banking"": 8, ""fintech"": 5, ""trading"": 3, ""insurance"": 3, ""investing"": 7, ""medical"": 7, ""nutrition"": 5, ""ai_ml"": 3, ""cybersecurity"": 7, ""mobile_apps"": 1, ""saas"": 5, ""marketing"": 3, ""product_reviews"": 3, ""travel"": 5, ""booking"": 5, ""food"": 6, ""fashion"": 4, ""home_improvement"": 5}","{""review"": 109}","{""2025-08-04"": 109}",,,commercial,1,2025-08-07 15:09:47.828432,2025-08-07 00:37:07,2025-08-07 15:11:18,109,109
358,sellercentral.amazon.com,1.138353765323993,39.130434782608695,69.23076923076923,23.076923076923077,60.0,30.0,28.57142857142857,40.0,33.231554518731855,95,13,9,9,3,3,"{""ecommerce"": 3, ""fintech"": 1, ""nutrition"": 1, ""fitness"": 1, ""cybersecurity"": 1, ""saas"": 1, ""product_reviews"": 3, ""food"": 1, ""fashion"": 1}","{""comparison"": 1, ""review"": 11, ""how_to"": 1}","{""2025-08-04"": 13}",,,commercial,1,2025-08-07 15:09:48.880552,2025-08-07 00:42:10,2025-08-07 15:11:18,13,13
242,consumerreports.org,8.231173380035026,52.17391304347826,11.702127659574469,3.1914893617021276,100.0,30.0,71.42857142857143,40.0,33.13847261023936,96,94,12,11,3,5,"{""medical"": 2, ""banking"": 5, ""insurance"": 11, ""investing"": 1, ""nutrition"": 4, ""fitness"": 1, ""ecommerce"": 1, ""product_reviews"": 64, ""booking"": 2, ""food"": 1, ""fashion"": 1, ""home_improvement"": 1}","{""review"": 25, ""how_to"": 33, ""guide"": 6, ""best"": 17, ""comparison"": 13}","{""2025-08-04"": 94}",,,government,1,2025-08-07 15:09:47.159239,2025-08-07 00:35:27,2025-08-07 15:11:18,94,66
79,brcommunity.com,11.646234676007005,100.0,0.0,24.81203007518797,20.0,30.0,14.285714285714285,40.0,33.10704739080626,97,133,23,0,33,1,"{""ai_ml"": 6, ""medical"": 7, ""fitness"": 8, ""ecommerce"": 8, ""travel"": 9, ""mental_health"": 4, ""cloud"": 11, ""startups"": 4, ""banking"": 4, ""fintech"": 4, ""trading"": 10, ""insurance"": 2, ""investing"": 4, ""nutrition"": 6, ""cybersecurity"": 7, ""mobile_apps"": 7, ""saas"": 4, ""marketing"": 6, ""product_reviews"": 3, ""booking"": 8, ""food"": 2, ""fashion"": 3, ""home_improvement"": 6}","{""comparison"": 133}","{""2025-08-04"": 133}",,,commercial,1,2025-08-07 15:09:44.564384,2025-08-07 00:19:27,2025-08-07 15:11:18,133,133
69,boast.io,9.106830122591944,100.0,0.9615384615384616,27.884615384615387,20.0,30.0,14.285714285714285,40.0,32.92368555262601,98,104,23,1,29,1,"{""ai_ml"": 8, ""marketing"": 3, ""fitness"": 3, ""mobile_apps"": 4, ""startups"": 6, ""banking"": 7, ""fintech"": 3, ""trading"": 1, ""insurance"": 5, ""investing"": 5, ""medical"": 3, ""nutrition"": 7, ""mental_health"": 4, ""cybersecurity"": 6, ""cloud"": 3, ""saas"": 8, ""ecommerce"": 6, ""product_reviews"": 6, ""travel"": 3, ""booking"": 2, ""food"": 5, ""fashion"": 2, ""home_improvement"": 4}","{""review"": 104}","{""2025-08-04"": 104}",,,commercial,1,2025-08-07 15:09:44.358506,2025-08-07 00:17:04,2025-08-07 15:11:18,104,104
290,vc3.com,8.231173380035026,100.0,0.0,30.851063829787233,20.0,30.0,14.285714285714285,40.0,32.85718544227319,99,94,23,0,29,1,"{""fitness"": 6, ""ecommerce"": 2, ""mental_health"": 7, ""cloud"": 3, ""startups"": 4, ""banking"": 4, ""fintech"": 4, ""trading"": 3, ""insurance"": 1, ""investing"": 6, ""medical"": 7, ""nutrition"": 5, ""ai_ml"": 2, ""cybersecurity"": 7, ""mobile_apps"": 1, ""saas"": 5, ""marketing"": 3, ""product_reviews"": 3, ""travel"": 5, ""booking"": 3, ""food"": 6, ""fashion"": 3, ""home_improvement"": 4}","{""review"": 94}","{""2025-08-04"": 94}",,,commercial,1,2025-08-07 15:09:47.864425,2025-08-07 00:37:07,2025-08-07 15:11:18,94,94
81,forum.remnote.io,10.507880910683012,100.0,0.0,23.333333333333332,20.0,30.0,14.285714285714285,40.0,32.674589275289804,100,120,23,0,28,1,"{""ai_ml"": 5, ""medical"": 6, ""fitness"": 8, ""ecommerce"": 6, ""travel"": 9, ""mental_health"": 4, ""cloud"": 10, ""startups"": 4, ""banking"": 4, ""fintech"": 4, ""trading"": 8, ""insurance"": 2, ""investing"": 3, ""nutrition"": 5, ""cybersecurity"": 6, ""mobile_apps"": 6, ""saas"": 4, ""marketing"": 6, ""product_reviews"": 3, ""booking"": 7, ""food"": 2, ""fashion"": 2, ""home_improvement"": 6}","{""comparison"": 120}","{""2025-08-04"": 120}",,,commercial,1,2025-08-07 15:09:44.625064,2025-08-07 00:19:27,2025-08-07 15:11:18,120,120
15,bankrate.com,13.39754816112084,30.434782608695656,24.836601307189543,10.457516339869281,100.0,30.0,57.14285714285714,40.0,32.06472824922756,101,153,7,38,16,5,"{""fintech"": 16, ""banking"": 50, ""trading"": 8, ""insurance"": 18, ""investing"": 51, ""startups"": 1, ""home_improvement"": 9}","{""guide"": 21, ""comparison"": 37, ""review"": 37, ""best"": 41, ""how_to"": 17}","{""2025-08-04"": 153}",,,commercial,1,2025-08-07 15:09:43.356993,2025-08-07 00:15:32,2025-08-07 15:11:18,153,148
